t,y0,k1[0],k2[0],k3[0],k4[0],y1,k1[1],k2[1],k3[1],k4[1],P,H
3.990960e+05,9.324174e+14,-3.484501e+08,-3.489388e+08,-3.489410e+08,-3.494300e+08,2.555577e+32,1.866272e+27,1.870601e+27,1.870601e+27,1.874934e+27,1.576913e+35,7.767488e+05
4.000960e+05,9.320685e+14,-3.494300e+08,-3.499192e+08,-3.499213e+08,-3.504108e+08,2.574283e+32,1.874934e+27,1.879271e+27,1.879270e+27,1.883611e+27,1.574881e+35,7.742807e+05
4.010960e+05,9.317185e+14,-3.504108e+08,-3.509004e+08,-3.509026e+08,-3.513925e+08,2.593075e+32,1.883611e+27,1.887955e+27,1.887954e+27,1.892302e+27,1.572845e+35,7.718236e+05
4.020960e+05,9.313677e+14,-3.513925e+08,-3.518827e+08,-3.518849e+08,-3.523753e+08,2.611955e+32,1.892302e+27,1.896653e+27,1.896652e+27,1.901007e+27,1.570805e+35,7.693773e+05
4.030960e+05,9.310158e+14,-3.523753e+08,-3.528659e+08,-3.528681e+08,-3.533589e+08,2.630921e+32,1.901007e+27,1.905365e+27,1.905365e+27,1.909727e+27,1.568762e+35,7.669418e+05
4.040960e+05,9.306629e+14,-3.533589e+08,-3.538500e+08,-3.538522e+08,-3.543436e+08,2.649975e+32,1.909727e+27,1.914092e+27,1.914091e+27,1.918460e+27,1.566714e+35,7.645169e+05
4.050959e+05,9.303091e+14,-3.543436e+08,-3.548351e+08,-3.548373e+08,-3.553291e+08,2.669115e+32,1.918460e+27,1.922833e+27,1.922832e+27,1.927208e+27,1.564663e+35,7.621027e+05
4.060959e+05,9.299542e+14,-3.553291e+08,-3.558212e+08,-3.558234e+08,-3.563157e+08,2.688344e+32,1.927208e+27,1.931588e+27,1.931587e+27,1.935970e+27,1.562608e+35,7.596989e+05
4.070959e+05,9.295984e+14,-3.563157e+08,-3.568083e+08,-3.568104e+08,-3.573032e+08,2.707659e+32,1.935970e+27,1.940357e+27,1.940356e+27,1.944746e+27,1.560550e+35,7.573056e+05
4.080959e+05,9.292416e+14,-3.573032e+08,-3.577963e+08,-3.577984e+08,-3.582917e+08,2.727063e+32,1.944746e+27,1.949140e+27,1.949139e+27,1.953536e+27,1.558487e+35,7.549227e+05
4.090959e+05,9.288838e+14,-3.582917e+08,-3.587853e+08,-3.587874e+08,-3.592812e+08,2.746554e+32,1.953536e+27,1.957937e+27,1.957936e+27,1.962340e+27,1.556421e+35,7.525501e+05
4.100959e+05,9.285250e+14,-3.592812e+08,-3.597752e+08,-3.597774e+08,-3.602717e+08,2.766133e+32,1.962340e+27,1.966747e+27,1.966747e+27,1.971158e+27,1.554351e+35,7.501876e+05
4.110959e+05,9.281653e+14,-3.602717e+08,-3.607662e+08,-3.607683e+08,-3.612631e+08,2.785800e+32,1.971158e+27,1.975572e+27,1.975571e+27,1.979989e+27,1.552277e+35,7.478353e+05
4.120959e+05,9.278045e+14,-3.612631e+08,-3.617581e+08,-3.617603e+08,-3.622556e+08,2.805556e+32,1.979989e+27,1.984410e+27,1.984410e+27,1.988834e+27,1.550199e+35,7.454931e+05
4.130959e+05,9.274427e+14,-3.622556e+08,-3.627511e+08,-3.627532e+08,-3.632490e+08,2.825400e+32,1.988834e+27,1.993262e+27,1.993262e+27,1.997693e+27,1.548118e+35,7.431609e+05
4.140959e+05,9.270800e+14,-3.632490e+08,-3.637450e+08,-3.637472e+08,-3.642434e+08,2.845332e+32,1.997693e+27,2.002128e+27,2.002127e+27,2.006565e+27,1.546033e+35,7.408385e+05
4.150958e+05,9.267162e+14,-3.642434e+08,-3.647400e+08,-3.647421e+08,-3.652389e+08,2.865353e+32,2.006565e+27,2.011007e+27,2.011006e+27,2.015451e+27,1.543944e+35,7.385260e+05
4.160958e+05,9.263515e+14,-3.652389e+08,-3.657359e+08,-3.657381e+08,-3.662354e+08,2.885463e+32,2.015451e+27,2.019900e+27,2.019899e+27,2.024351e+27,1.541852e+35,7.362233e+05
4.170958e+05,9.259858e+14,-3.662354e+08,-3.667329e+08,-3.667350e+08,-3.672328e+08,2.905662e+32,2.024351e+27,2.028806e+27,2.028805e+27,2.033264e+27,1.539756e+35,7.339303e+05
4.180958e+05,9.256190e+14,-3.672328e+08,-3.677309e+08,-3.677330e+08,-3.682313e+08,2.925950e+32,2.033264e+27,2.037725e+27,2.037725e+27,2.042190e+27,1.537656e+35,7.316469e+05
4.190958e+05,9.252513e+14,-3.682313e+08,-3.687299e+08,-3.687320e+08,-3.692309e+08,2.946327e+32,2.042190e+27,2.046658e+27,2.046658e+27,2.051129e+27,1.535553e+35,7.293731e+05
4.200958e+05,9.248826e+14,-3.692309e+08,-3.697299e+08,-3.697321e+08,-3.702314e+08,2.966793e+32,2.051129e+27,2.055604e+27,2.055604e+27,2.060082e+27,1.533445e+35,7.271088e+05
4.210958e+05,9.245129e+14,-3.702314e+08,-3.707310e+08,-3.707331e+08,-3.712330e+08,2.987349e+32,2.060082e+27,2.064564e+27,2.064563e+27,2.069048e+27,1.531335e+35,7.248539e+05
4.220958e+05,9.241421e+14,-3.712330e+08,-3.717331e+08,-3.717352e+08,-3.722356e+08,3.007994e+32,2.069048e+27,2.073536e+27,2.073536e+27,2.078027e+27,1.529220e+35,7.226083e+05
4.230958e+05,9.237704e+14,-3.722356e+08,-3.727363e+08,-3.727384e+08,-3.732393e+08,3.028730e+32,2.078027e+27,2.082522e+27,2.082521e+27,2.087019e+27,1.527102e+35,7.203721e+05
4.240958e+05,9.233977e+14,-3.732393e+08,-3.737405e+08,-3.737426e+08,-3.742440e+08,3.049555e+32,2.087019e+27,2.091520e+27,2.091520e+27,2.096024e+27,1.524981e+35,7.181451e+05
4.250957e+05,9.230239e+14,-3.742440e+08,-3.747457e+08,-3.747478e+08,-3.752498e+08,3.070470e+32,2.096024e+27,2.100532e+27,2.100531e+27,2.105042e+27,1.522855e+35,7.159272e+05
4.260957e+05,9.226492e+14,-3.752498e+08,-3.757520e+08,-3.757541e+08,-3.762566e+08,3.091475e+32,2.105042e+27,2.109556e+27,2.109555e+27,2.114073e+27,1.520726e+35,7.137184e+05
4.270957e+05,9.222734e+14,-3.762566e+08,-3.767594e+08,-3.767615e+08,-3.772645e+08,3.112570e+32,2.114073e+27,2.118593e+27,2.118593e+27,2.123116e+27,1.518594e+35,7.115187e+05
4.280957e+05,9.218967e+14,-3.772645e+08,-3.777678e+08,-3.777699e+08,-3.782735e+08,3.133756e+32,2.123116e+27,2.127643e+27,2.127643e+27,2.132173e+27,1.516458e+35,7.093279e+05
4.290957e+05,9.215189e+14,-3.782735e+08,-3.787774e+08,-3.787794e+08,-3.792836e+08,3.155032e+32,2.132173e+27,2.136706e+27,2.136705e+27,2.141242e+27,1.514318e+35,7.071460e+05
4.300957e+05,9.211401e+14,-3.792836e+08,-3.797879e+08,-3.797900e+08,-3.802947e+08,3.176399e+32,2.141242e+27,2.145781e+27,2.145781e+27,2.150323e+27,1.512175e+35,7.049730e+05
4.310957e+05,9.207604e+14,-3.802947e+08,-3.807996e+08,-3.808017e+08,-3.813069e+08,3.197856e+32,2.150323e+27,2.154869e+27,2.154868e+27,2.159417e+27,1.510028e+35,7.028087e+05
4.320957e+05,9.203796e+14,-3.813069e+08,-3.818123e+08,-3.818144e+08,-3.823202e+08,3.219405e+32,2.159417e+27,2.163969e+27,2.163969e+27,2.168524e+27,1.507878e+35,7.006532e+05
4.330957e+05,9.199977e+14,-3.823202e+08,-3.828262e+08,-3.828283e+08,-3.833346e+08,3.241044e+32,2.168524e+27,2.173082e+27,2.173082e+27,2.177643e+27,1.505724e+35,6.985063e+05
4.340957e+05,9.196149e+14,-3.833346e+08,-3.838411e+08,-3.838432e+08,-3.843500e+08,3.262775e+32,2.177643e+27,2.182207e+27,2.182207e+27,2.186774e+27,1.503567e+35,6.963680e+05
4.350956e+05,9.192311e+14,-3.843500e+08,-3.848572e+08,-3.848592e+08,-3.853666e+08,3.284597e+32,2.186774e+27,2.191345e+27,2.191344e+27,2.195918e+27,1.501406e+35,6.942383e+05
4.360956e+05,9.188462e+14,-3.853666e+08,-3.858743e+08,-3.858764e+08,-3.863843e+08,3.306510e+32,2.195918e+27,2.200495e+27,2.200494e+27,2.205074e+27,1.499241e+35,6.921170e+05
4.370956e+05,9.184604e+14,-3.863843e+08,-3.868926e+08,-3.868946e+08,-3.874031e+08,3.328515e+32,2.205074e+27,2.209657e+27,2.209656e+27,2.214242e+27,1.497074e+35,6.900041e+05
4.380956e+05,9.180735e+14,-3.874031e+08,-3.879119e+08,-3.879140e+08,-3.884231e+08,3.350611e+32,2.214242e+27,2.218831e+27,2.218830e+27,2.223422e+27,1.494902e+35,6.878996e+05
4.390956e+05,9.176856e+14,-3.884231e+08,-3.889324e+08,-3.889345e+08,-3.894441e+08,3.372799e+32,2.223422e+27,2.228017e+27,2.228016e+27,2.232614e+27,1.492727e+35,6.858034e+05
4.400956e+05,9.172966e+14,-3.894441e+08,-3.899540e+08,-3.899561e+08,-3.904663e+08,3.395079e+32,2.232614e+27,2.237215e+27,2.237214e+27,2.241818e+27,1.490549e+35,6.837155e+05
4.410956e+05,9.169067e+14,-3.904663e+08,-3.909768e+08,-3.909788e+08,-3.914896e+08,3.417451e+32,2.241818e+27,2.246425e+27,2.246424e+27,2.251034e+27,1.488367e+35,6.816357e+05
4.420956e+05,9.165157e+14,-3.914896e+08,-3.920007e+08,-3.920027e+08,-3.925141e+08,3.439915e+32,2.251034e+27,2.255647e+27,2.255646e+27,2.260262e+27,1.486182e+35,6.795641e+05
4.430956e+05,9.161237e+14,-3.925141e+08,-3.930257e+08,-3.930278e+08,-3.935397e+08,3.462471e+32,2.260262e+27,2.264880e+27,2.264880e+27,2.269501e+27,1.483993e+35,6.775006e+05
4.440956e+05,9.157307e+14,-3.935397e+08,-3.940519e+08,-3.940539e+08,-3.945664e+08,3.485120e+32,2.269501e+27,2.274126e+27,2.274125e+27,2.278752e+27,1.481801e+35,6.754450e+05
4.450955e+05,9.153366e+14,-3.945664e+08,-3.950792e+08,-3.950813e+08,-3.955943e+08,3.507861e+32,2.278752e+27,2.283383e+27,2.283382e+27,2.288015e+27,1.479606e+35,6.733975e+05
4.460955e+05,9.149416e+14,-3.955943e+08,-3.961077e+08,-3.961097e+08,-3.966234e+08,3.530695e+32,2.288015e+27,2.292651e+27,2.292651e+27,2.297289e+27,1.477407e+35,6.713578e+05
4.470955e+05,9.145455e+14,-3.966234e+08,-3.971374e+08,-3.971394e+08,-3.976536e+08,3.553621e+32,2.297289e+27,2.301931e+27,2.301931e+27,2.306575e+27,1.475205e+35,6.693261e+05
4.480955e+05,9.141483e+14,-3.976536e+08,-3.981682e+08,-3.981702e+08,-3.986850e+08,3.576640e+32,2.306575e+27,2.311223e+27,2.311222e+27,2.315873e+27,1.472999e+35,6.673021e+05
4.490955e+05,9.137502e+14,-3.986850e+08,-3.992002e+08,-3.992022e+08,-3.997176e+08,3.599752e+32,2.315873e+27,2.320526e+27,2.320525e+27,2.325181e+27,1.470790e+35,6.652859e+05
4.500955e+05,9.133510e+14,-3.997176e+08,-4.002333e+08,-4.002354e+08,-4.007514e+08,3.622957e+32,2.325181e+27,2.329840e+27,2.329839e+27,2.334501e+27,1.468577e+35,6.632773e+05
4.510955e+05,9.129507e+14,-4.007514e+08,-4.012677e+08,-4.012697e+08,-4.017863e+08,3.646255e+32,2.334501e+27,2.339166e+27,2.339165e+27,2.343832e+27,1.466362e+35,6.612765e+05
4.520955e+05,9.125495e+14,-4.017863e+08,-4.023033e+08,-4.023053e+08,-4.028225e+08,3.669647e+32,2.343832e+27,2.348502e+27,2.348502e+27,2.353174e+27,1.464142e+35,6.592832e+05
4.530955e+05,9.121472e+14,-4.028225e+08,-4.033400e+08,-4.033420e+08,-4.038598e+08,3.693131e+32,2.353174e+27,2.357850e+27,2.357849e+27,2.362528e+27,1.461920e+35,6.572975e+05
4.540955e+05,9.117438e+14,-4.038598e+08,-4.043779e+08,-4.043800e+08,-4.048984e+08,3.716710e+32,2.362528e+27,2.367209e+27,2.367208e+27,2.371892e+27,1.459694e+35,6.553193e+05
4.550954e+05,9.113394e+14,-4.048984e+08,-4.054171e+08,-4.054191e+08,-4.059381e+08,3.740381e+32,2.371892e+27,2.376579e+27,2.376578e+27,2.381267e+27,1.457465e+35,6.533485e+05
4.560954e+05,9.109340e+14,-4.059381e+08,-4.064575e+08,-4.064595e+08,-4.069791e+08,3.764147e+32,2.381267e+27,2.385959e+27,2.385959e+27,2.390654e+27,1.455233e+35,6.513851e+05
4.570954e+05,9.105276e+14,-4.069791e+08,-4.074991e+08,-4.075011e+08,-4.080213e+08,3.788006e+32,2.390654e+27,2.395351e+27,2.395350e+27,2.400050e+27,1.452997e+35,6.494291e+05
4.580954e+05,9.101201e+14,-4.080213e+08,-4.085419e+08,-4.085439e+08,-4.090647e+08,3.811960e+32,2.400050e+27,2.404753e+27,2.404753e+27,2.409458e+27,1.450758e+35,6.474804e+05
4.590954e+05,9.097115e+14,-4.090647e+08,-4.095859e+08,-4.095879e+08,-4.101094e+08,3.836007e+32,2.409458e+27,2.414166e+27,2.414166e+27,2.418876e+27,1.448516e+35,6.455389e+05
4.600954e+05,9.093020e+14,-4.101094e+08,-4.106312e+08,-4.106332e+08,-4.111553e+08,3.860148e+32,2.418876e+27,2.423590e+27,2.423589e+27,2.428305e+27,1.446270e+35,6.436047e+05
4.610954e+05,9.088913e+14,-4.111553e+08,-4.116777e+08,-4.116797e+08,-4.122024e+08,3.884384e+32,2.428305e+27,2.433024e+27,2.433023e+27,2.437745e+27,1.444022e+35,6.416776e+05
4.620954e+05,9.084797e+14,-4.122024e+08,-4.127255e+08,-4.127274e+08,-4.132508e+08,3.908714e+32,2.437745e+27,2.442469e+27,2.442468e+27,2.447195e+27,1.441770e+35,6.397576e+05
4.630954e+05,9.080669e+14,-4.132508e+08,-4.137745e+08,-4.137765e+08,-4.143004e+08,3.933138e+32,2.447195e+27,2.451924e+27,2.451923e+27,2.456655e+27,1.439514e+35,6.378447e+05
4.640954e+05,9.076532e+14,-4.143004e+08,-4.148247e+08,-4.148267e+08,-4.153513e+08,3.957657e+32,2.456655e+27,2.461389e+27,2.461389e+27,2.466125e+27,1.437256e+35,6.359388e+05
4.650953e+05,9.072383e+14,-4.153513e+08,-4.158763e+08,-4.158783e+08,-4.164035e+08,3.982271e+32,2.466125e+27,2.470865e+27,2.470864e+27,2.475606e+27,1.434994e+35,6.340398e+05
4.660953e+05,9.068225e+14,-4.164035e+08,-4.169291e+08,-4.169311e+08,-4.174570e+08,4.006980e+32,2.475606e+27,2.480351e+27,2.480350e+27,2.485097e+27,1.432730e+35,6.321478e+05
4.670953e+05,9.064055e+14,-4.174570e+08,-4.179832e+08,-4.179852e+08,-4.185117e+08,4.031783e+32,2.485097e+27,2.489847e+27,2.489846e+27,2.494598e+27,1.430462e+35,6.302627e+05
4.680953e+05,9.059876e+14,-4.185117e+08,-4.190385e+08,-4.190405e+08,-4.195677e+08,4.056681e+32,2.494598e+27,2.499353e+27,2.499352e+27,2.504109e+27,1.428190e+35,6.283844e+05
4.690953e+05,9.055685e+14,-4.195677e+08,-4.200952e+08,-4.200972e+08,-4.206250e+08,4.081674e+32,2.504109e+27,2.508869e+27,2.508868e+27,2.513630e+27,1.425916e+35,6.265130e+05
4.700953e+05,9.051484e+14,-4.206250e+08,-4.211531e+08,-4.211551e+08,-4.216836e+08,4.106763e+32,2.513630e+27,2.518395e+27,2.518394e+27,2.523161e+27,1.423639e+35,6.246482e+05
4.710953e+05,9.047273e+14,-4.216836e+08,-4.222124e+08,-4.222144e+08,-4.227435e+08,4.131946e+32,2.523161e+27,2.527931e+27,2.527930e+27,2.532702e+27,1.421358e+35,6.227902e+05
4.720953e+05,9.043051e+14,-4.227435e+08,-4.232729e+08,-4.232749e+08,-4.238047e+08,4.157225e+32,2.532702e+27,2.537476e+27,2.537475e+27,2.542252e+27,1.419074e+35,6.209388e+05
4.730953e+05,9.038818e+14,-4.238047e+08,-4.243348e+08,-4.243368e+08,-4.248672e+08,4.182600e+32,2.542252e+27,2.547031e+27,2.547031e+27,2.551812e+27,1.416787e+35,6.190941e+05
4.740953e+05,9.034575e+14,-4.248672e+08,-4.253980e+08,-4.253999e+08,-4.259311e+08,4.208070e+32,2.551812e+27,2.556596e+27,2.556595e+27,2.561382e+27,1.414497e+35,6.172559e+05
4.750952e+05,9.030321e+14,-4.259311e+08,-4.264625e+08,-4.264645e+08,-4.269962e+08,4.233636e+32,2.561382e+27,2.566171e+27,2.566170e+27,2.570961e+27,1.412204e+35,6.154243e+05
4.760952e+05,9.026056e+14,-4.269962e+08,-4.275283e+08,-4.275303e+08,-4.280627e+08,4.259297e+32,2.570961e+27,2.575754e+27,2.575754e+27,2.580550e+27,1.409908e+35,6.135992e+05
4.770952e+05,9.021781e+14,-4.280627e+08,-4.285955e+08,-4.285975e+08,-4.291306e+08,4.285054e+32,2.580550e+27,2.585348e+27,2.585347e+27,2.590147e+27,1.407609e+35,6.117805e+05
4.780952e+05,9.017495e+14,-4.291306e+08,-4.296640e+08,-4.296660e+08,-4.301998e+08,4.310908e+32,2.590147e+27,2.594950e+27,2.594950e+27,2.599755e+27,1.405306e+35,6.099682e+05
4.790952e+05,9.013198e+14,-4.301998e+08,-4.307339e+08,-4.307358e+08,-4.312703e+08,4.336857e+32,2.599755e+27,2.604562e+27,2.604561e+27,2.609371e+27,1.403001e+35,6.081624e+05
4.800952e+05,9.008891e+14,-4.312703e+08,-4.318051e+08,-4.318071e+08,-4.323422e+08,4.362902e+32,2.609371e+27,2.614183e+27,2.614182e+27,2.618997e+27,1.400692e+35,6.063628e+05
4.810952e+05,9.004573e+14,-4.323422e+08,-4.328777e+08,-4.328796e+08,-4.334155e+08,4.389044e+32,2.618997e+27,2.623813e+27,2.623812e+27,2.628631e+27,1.398381e+35,6.045695e+05
4.820952e+05,9.000244e+14,-4.334155e+08,-4.339517e+08,-4.339536e+08,-4.344901e+08,4.415282e+32,2.628631e+27,2.633452e+27,2.633451e+27,2.638275e+27,1.396066e+35,6.027825e+05
4.830952e+05,8.995905e+14,-4.344901e+08,-4.350270e+08,-4.350289e+08,-4.355661e+08,4.441616e+32,2.638275e+27,2.643100e+27,2.643099e+27,2.647927e+27,1.393749e+35,6.010017e+05
4.840952e+05,8.991555e+14,-4.355661e+08,-4.361037e+08,-4.361056e+08,-4.366435e+08,4.468047e+32,2.647927e+27,2.652757e+27,2.652756e+27,2.657589e+27,1.391428e+35,5.992271e+05
4.850951e+05,8.987194e+14,-4.366435e+08,-4.371818e+08,-4.371837e+08,-4.377223e+08,4.494574e+32,2.657589e+27,2.662423e+27,2.662422e+27,2.667259e+27,1.389105e+35,5.974586e+05
4.860951e+05,8.982822e+14,-4.377223e+08,-4.382613e+08,-4.382632e+08,-4.388025e+08,4.521198e+32,2.667259e+27,2.672097e+27,2.672096e+27,2.676937e+27,1.386778e+35,5.956962e+05
4.870951e+05,8.978439e+14,-4.388025e+08,-4.393422e+08,-4.393441e+08,-4.398841e+08,4.547919e+32,2.676937e+27,2.681780e+27,2.681779e+27,2.686625e+27,1.384449e+35,5.939399e+05
4.880951e+05,8.974046e+14,-4.398841e+08,-4.404245e+08,-4.404264e+08,-4.409671e+08,4.574736e+32,2.686625e+27,2.691472e+27,2.691471e+27,2.696320e+27,1.382116e+35,5.921896e+05
4.890951e+05,8.969642e+14,-4.409671e+08,-4.415082e+08,-4.415101e+08,-4.420515e+08,4.601651e+32,2.696320e+27,2.701172e+27,2.701171e+27,2.706025e+27,1.379781e+35,5.904453e+05
4.900951e+05,8.965227e+14,-4.420515e+08,-4.425933e+08,-4.425952e+08,-4.431374e+08,4.628662e+32,2.706025e+27,2.710880e+27,2.710880e+27,2.715737e+27,1.377443e+35,5.887069e+05
4.910951e+05,8.960801e+14,-4.431374e+08,-4.436799e+08,-4.436818e+08,-4.442247e+08,4.655771e+32,2.715737e+27,2.720597e+27,2.720596e+27,2.725458e+27,1.375102e+35,5.869745e+05
4.920951e+05,8.956364e+14,-4.442247e+08,-4.447679e+08,-4.447698e+08,-4.453134e+08,4.682976e+32,2.725458e+27,2.730322e+27,2.730322e+27,2.735188e+27,1.372758e+35,5.852479e+05
4.930951e+05,8.951916e+14,-4.453134e+08,-4.458573e+08,-4.458592e+08,-4.464035e+08,4.710279e+32,2.735188e+27,2.740056e+27,2.740055e+27,2.744925e+27,1.370410e+35,5.835271e+05
4.940951e+05,8.947458e+14,-4.464035e+08,-4.469482e+08,-4.469501e+08,-4.474951e+08,4.737680e+32,2.744925e+27,2.749797e+27,2.749796e+27,2.754670e+27,1.368061e+35,5.818122e+05
4.950950e+05,8.942988e+14,-4.474951e+08,-4.480405e+08,-4.480424e+08,-4.485882e+08,4.765177e+32,2.754670e+27,2.759546e+27,2.759545e+27,2.764423e+27,1.365708e+35,5.801030e+05
4.960950e+05,8.938508e+14,-4.485882e+08,-4.491343e+08,-4.491362e+08,-4.496827e+08,4.792772e+32,2.764424e+27,2.769304e+27,2.769303e+27,2.774185e+27,1.363352e+35,5.783996e+05
4.970950e+05,8.934017e+14,-4.496827e+08,-4.502296e+08,-4.502315e+08,-4.507787e+08,4.820465e+32,2.774185e+27,2.779069e+27,2.779068e+27,2.783954e+27,1.360994e+35,5.767018e+05
4.980950e+05,8.929514e+14,-4.507787e+08,-4.513263e+08,-4.513282e+08,-4.518762e+08,4.848256e+32,2.783954e+27,2.788842e+27,2.788841e+27,2.793731e+27,1.358632e+35,5.750097e+05
4.990950e+05,8.925001e+14,-4.518762e+08,-4.524246e+08,-4.524265e+08,-4.529752e+08,4.876144e+32,2.793731e+27,2.798622e+27,2.798621e+27,2.803515e+27,1.356268e+35,5.733233e+05
5.000950e+05,8.920477e+14,-4.529752e+08,-4.535243e+08,-4.535262e+08,-4.540756e+08,4.904130e+32,2.803515e+27,2.808410e+27,2.808410e+27,2.813307e+27,1.353901e+35,5.716424e+05
5.010950e+05,8.915942e+14,-4.540756e+08,-4.546255e+08,-4.546274e+08,-4.551776e+08,4.932214e+32,2.813307e+27,2.818206e+27,2.818205e+27,2.823106e+27,1.351531e+35,5.699671e+05
5.020950e+05,8.911396e+14,-4.551776e+08,-4.557282e+08,-4.557301e+08,-4.562811e+08,4.960395e+32,2.823106e+27,2.828009e+27,2.828009e+27,2.832913e+27,1.349159e+35,5.682973e+05
5.030950e+05,8.906838e+14,-4.562811e+08,-4.568324e+08,-4.568343e+08,-4.573860e+08,4.988675e+32,2.832913e+27,2.837820e+27,2.837819e+27,2.842728e+27,1.346783e+35,5.666330e+05
5.040950e+05,8.902270e+14,-4.573860e+08,-4.579382e+08,-4.579401e+08,-4.584925e+08,5.017053e+32,2.842728e+27,2.847638e+27,2.847637e+27,2.852549e+27,1.344405e+35,5.649742e+05
5.050949e+05,8.897691e+14,-4.584925e+08,-4.590454e+08,-4.590473e+08,-4.596006e+08,5.045529e+32,2.852549e+27,2.857463e+27,2.857462e+27,2.862378e+27,1.342024e+35,5.633208e+05
5.060949e+05,8.893100e+14,-4.596006e+08,-4.601542e+08,-4.601561e+08,-4.607101e+08,5.074103e+32,2.862378e+27,2.867295e+27,2.867294e+27,2.872214e+27,1.339640e+35,5.616728e+05
5.070949e+05,8.888499e+14,-4.607101e+08,-4.612646e+08,-4.612664e+08,-4.618212e+08,5.102776e+32,2.872214e+27,2.877135e+27,2.877134e+27,2.882056e+27,1.337254e+35,5.600302e+05
5.080949e+05,8.883886e+14,-4.618212e+08,-4.623764e+08,-4.623783e+08,-4.629339e+08,5.131547e+32,2.882056e+27,2.886981e+27,2.886980e+27,2.891906e+27,1.334865e+35,5.583928e+05
5.090949e+05,8.879262e+14,-4.629339e+08,-4.634899e+08,-4.634918e+08,-4.640481e+08,5.160417e+32,2.891906e+27,2.896834e+27,2.896833e+27,2.901763e+27,1.332473e+35,5.567608e+05
5.100949e+05,8.874628e+14,-4.640481e+08,-4.646049e+08,-4.646068e+08,-4.651639e+08,5.189385e+32,2.901763e+27,2.906694e+27,2.906693e+27,2.911626e+27,1.330078e+35,5.551341e+05
5.110949e+05,8.869982e+14,-4.651639e+08,-4.657214e+08,-4.657233e+08,-4.662813e+08,5.218451e+32,2.911626e+27,2.916560e+27,2.916560e+27,2.921496e+27,1.327681e+35,5.535126e+05
5.120949e+05,8.865324e+14,-4.662813e+08,-4.668396e+08,-4.668415e+08,-4.674002e+08,5.247617e+32,2.921496e+27,2.926434e+27,2.926433e+27,2.931372e+27,1.325281e+35,5.518963e+05
5.130949e+05,8.860656e+14,-4.674002e+08,-4.679593e+08,-4.679612e+08,-4.685207e+08,5.276881e+32,2.931372e+27,2.936314e+27,2.936313e+27,2.941255e+27,1.322878e+35,5.502851e+05
5.140949e+05,8.855976e+14,-4.685207e+08,-4.690806e+08,-4.690825e+08,-4.696428e+08,5.306244e+32,2.941255e+27,2.946200e+27,2.946199e+27,2.951145e+27,1.320473e+35,5.486791e+05
5.150948e+05,8.851286e+14,-4.696428e+08,-4.702035e+08,-4.702054e+08,-4.707665e+08,5.335705e+32,2.951145e+27,2.956093e+27,2.956092e+27,2.961041e+27,1.318065e+35,5.470782e+05
5.160948e+05,8.846584e+14,-4.707665e+08,-4.713281e+08,-4.713299e+08,-4.718919e+08,5.365266e+32,2.961041e+27,2.965992e+27,2.965991e+27,2.970943e+27,1.315655e+35,5.454824e+05
5.170948e+05,8.841870e+14,-4.718919e+08,-4.724542e+08,-4.724561e+08,-4.730188e+08,5.394926e+32,2.970943e+27,2.975897e+27,2.975896e+27,2.980851e+27,1.313241e+35,5.438917e+05
5.180948e+05,8.837146e+14,-4.730188e+08,-4.735820e+08,-4.735838e+08,-4.741474e+08,5.424684e+32,2.980851e+27,2.985808e+27,2.985807e+27,2.990766e+27,1.310826e+35,5.423060e+05
5.190948e+05,8.832410e+14,-4.741474e+08,-4.747114e+08,-4.747132e+08,-4.752776e+08,5.454542e+32,2.990766e+27,2.995726e+27,2.995725e+27,3.000686e+27,1.308407e+35,5.407252e+05
5.200948e+05,8.827663e+14,-4.752776e+08,-4.758424e+08,-4.758442e+08,-4.764094e+08,5.484499e+32,3.000686e+27,3.005649e+27,3.005648e+27,3.010612e+27,1.305986e+35,5.391495e+05
5.210948e+05,8.822905e+14,-4.764094e+08,-4.769751e+08,-4.769769e+08,-4.775429e+08,5.514555e+32,3.010612e+27,3.015578e+27,3.015577e+27,3.020544e+27,1.303563e+35,5.375786e+05
5.220948e+05,8.818135e+14,-4.775429e+08,-4.781094e+08,-4.781112e+08,-4.786781e+08,5.544711e+32,3.020544e+27,3.025513e+27,3.025512e+27,3.030482e+27,1.301137e+35,5.360127e+05
5.230948e+05,8.813354e+14,-4.786781e+08,-4.792454e+08,-4.792472e+08,-4.798149e+08,5.574965e+32,3.030482e+27,3.035454e+27,3.035453e+27,3.040426e+27,1.298708e+35,5.344517e+05
5.240948e+05,8.808562e+14,-4.798149e+08,-4.803830e+08,-4.803849e+08,-4.809534e+08,5.605320e+32,3.040426e+27,3.045400e+27,3.045399e+27,3.050375e+27,1.296277e+35,5.328955e+05
5.250947e+05,8.803758e+14,-4.809534e+08,-4.815224e+08,-4.815242e+08,-4.820936e+08,5.635773e+32,3.050375e+27,3.055352e+27,3.055351e+27,3.060329e+27,1.293843e+35,5.313441e+05
5.260947e+05,8.798943e+14,-4.820936e+08,-4.826634e+08,-4.826652e+08,-4.832355e+08,5.666327e+32,3.060329e+27,3.065309e+27,3.065308e+27,3.070289e+27,1.291407e+35,5.297975e+05
5.270947e+05,8.794116e+14,-4.832355e+08,-4.838061e+08,-4.838080e+08,-4.843790e+08,5.696979e+32,3.070289e+27,3.075272e+27,3.075271e+27,3.080255e+27,1.288968e+35,5.282557e+05
